time,btceur_open,btceur_high,btceur_low,btceur_close,volume
1636552800000,58976.23,59744.44,58881.32,59116.12,243.387235
1636556400000,59142.31,59438.61,59017.46,59296.77,105.55306
1636560000000,59290.33,59661.72,59290.33,59464.2,126.78868
1636563600000,59463.04,59673.61,59363.3,59511.65,100.50699
1636567200000,59508.72,59519.4,58721.15,58848.0,146.00542
1636570800000,58847.99,59055.68,57916.39,57977.22,181.49869
1636574400000,57983.32,58332.87,56850.0,57381.86,366.26882
1636578000000,57407.97,57634.01,55003.43,56081.34,606.25377
1636581600000,56080.44,57068.92,55748.67,56936.7,188.051
1636585200000,56957.07,56957.07,56226.16,56700.0,101.77289
1636588800000,56697.79,56725.99,56078.58,56670.37,102.89896
1636592400000,56671.4,56786.54,56179.16,56505.56,75.15225
1636596000000,56503.99,56503.99,55975.76,56331.25,61.4833
1636599600000,56331.25,56602.49,56188.38,56520.75,66.34701
1636603200000,56520.75,56565.39,56237.18,56415.74,31.6159
1636606800000,56415.17,56666.65,56373.14,56484.16,50.20428
1636610400000,56483.09,56681.38,56271.12,56560.23,59.34336
1636614000000,56560.24,57203.27,56536.99,57068.9,100.38827
1636617600000,57083.95,57292.19,56558.01,57255.29,95.33743
1636621200000,57255.29,57408.03,56921.4,57220.01,74.54355
1636624800000,57224.45,57246.43,56972.87,57141.24,50.25414
1636628400000,57141.24,57208.71,56909.38,57142.91,60.93042
1636632000000,57142.77,57210.83,56666.0,56931.89,90.25064
1636635600000,56928.86,57050.09,56676.47,56766.65,88.98788
1636639200000,56771.0,57374.19,56477.88,57103.0,117.43802
1636642800000,57127.82,57267.06,56719.85,56816.24,81.12058
1636646400000,56816.23,57217.3,56746.33,57034.26,65.5971
1636650000000,57033.12,57208.99,56926.32,56974.83,50.54841
1636653600000,56976.52,57047.09,56683.28,56819.82,50.92837
1636657200000,56814.93,57235.05,56788.01,57151.0,50.63433
1636660800000,57151.01,57226.31,56838.19,56871.79,62.34537
1636664400000,56871.79,57129.99,56819.0,57123.47,51.90536
1636668000000,57125.0,57350.0,56990.0,57225.05,49.5987
1636671600000,57222.62,57253.07,56892.1,56892.1,49.17093
1636675200000,56890.08,57010.22,56794.0,56882.15,41.78607
1636678800000,56882.16,57337.64,56269.84,57120.46,124.47126
1636682400000,57115.05,57419.68,56960.3,57033.43,50.22765
1636686000000,57033.34,57082.18,56804.91,56874.01,43.89824
1636689600000,56874.0,57096.38,56783.81,57012.4,34.35688
1636693200000,57012.41,57037.03,56766.05,56778.88,22.85116
1636696800000,56775.24,56907.13,56582.24,56627.49,45.74975
1636700400000,56602.55,56725.76,56394.98,56623.29,95.96459
1636704000000,56623.29,56981.36,56420.82,56921.12,114.3658
1636707600000,56921.13,56921.13,55843.41,55981.61,200.32342
1636711200000,55992.93,56326.37,55750.01,55868.59,156.6718
1636714800000,55860.98,56189.99,55733.34,55942.08,149.1093
1636718400000,55946.93,56307.08,55616.22,55959.83,167.26594
1636722000000,55959.82,56217.29,55503.61,56143.01,177.48375
1636725600000,56146.09,56299.99,55700.02,55723.17,146.4461
1636729200000,55723.16,55797.17,55150.01,55384.64,165.41419
1636732800000,55394.62,55561.51,54625.26,55315.74,212.97719
1636736400000,55312.79,55789.62,55187.03,55777.6,108.78995
1636740000000,55777.59,56211.78,55732.99,56045.64,96.13998
1636743600000,56041.46,56068.1,55773.0,56011.85,65.9307
1636747200000,56011.83,56474.56,55998.6,56265.43,69.17816
1636750800000,56265.44,56587.12,56151.89,56218.17,54.19467
1636754400000,56234.5,56308.8,55903.8,56068.14,31.27268
1636758000000,56072.63,56476.33,56005.06,56274.32,49.02745
1636761600000,56267.86,56539.5,56267.86,56456.07,39.34186
1636765200000,56456.08,56508.5,56013.57,56025.04,54.3521
1636768800000,56025.9,56167.73,55812.11,55902.33,40.2677
1636772400000,55909.33,56053.11,55821.96,55961.55,31.2338
1636776000000,55961.53,56092.98,55786.74,55892.91,24.14926
1636779600000,55897.7,56022.57,55748.68,55814.64,26.68623
1636783200000,55813.89,56041.09,55798.2,56026.79,22.25633
1636786800000,56027.0,56276.02,55911.08,56172.61,45.1029
1636790400000,56182.23,56232.37,55941.41,55991.07,32.01476
1636794000000,55999.96,56055.24,55612.88,55688.55,87.52491
1636797600000,55688.93,55931.9,55622.26,55909.97,87.05823
1636801200000,55909.93,55986.76,55738.03,55781.28,68.23681
1636804800000,55781.27,55993.84,55671.87,55759.24,102.38462
1636808400000,55765.49,55945.46,55713.26,55813.55,62.08685
1636812000000,55812.96,56879.31,55787.15,56805.95,234.191
1636815600000,56819.24,56870.09,56672.6,56822.63,62.27493
1636819200000,56823.99,57095.29,56781.02,56800.11,108.26718
1636822800000,56792.72,56854.0,56711.11,56817.19,56.89873
1636826400000,56820.74,56847.95,56159.66,56335.23,94.41447
1636830000000,56335.24,56386.27,56080.06,56153.0,81.2112
1636833600000,56153.01,56584.76,56149.38,56517.23,63.0152
1636837200000,56517.31,56547.44,56318.3,56523.05,56.09637
1636840800000,56529.28,56590.11,56318.35,56461.63,45.56902
1636844400000,56462.72,56725.89,56453.97,56576.66,28.15873
1636848000000,56574.99,57398.37,56574.99,57078.84,107.0657
1636851600000,57082.11,57157.81,56768.38,56906.77,41.61102
1636855200000,56910.19,57025.36,56765.4,56776.48,19.15012
1636858800000,56775.69,56951.15,56695.71,56783.97,29.7226
1636862400000,56783.97,57099.5,56778.71,56872.26,37.77735
1636866000000,56872.8,57064.4,56632.26,57002.14,49.32542
1636869600000,57005.24,57227.82,56842.17,56947.63,75.23717
1636873200000,56947.63,57027.5,56729.06,56800.51,61.68642
1636876800000,56813.88,56949.61,56317.08,56501.81,89.64633
1636880400000,56488.28,56583.07,56326.52,56467.55,97.72602
1636884000000,56469.04,56650.0,56425.37,56577.83,96.16191
1636887600000,56576.09,56636.29,56395.3,56616.8,75.14237
1636891200000,56616.8,56872.05,56446.04,56755.03,139.4031
1636894800000,56755.0,56918.33,56671.51,56790.32,63.59576
1636898400000,56790.32,56800.0,56372.74,56535.6,106.1318
1636902000000,56535.59,56535.59,56251.5,56336.38,103.08229
1636905600000,56333.74,56446.12,55907.45,56017.05,176.95157
1636909200000,56008.62,56466.94,55946.09,56431.81,150.63425
1636912800000,56431.81,56621.3,56133.7,56291.89,104.34099
1636916400000,56291.9,56449.99,56170.0,56423.34,80.56886
1636920000000,56426.22,56614.71,56316.5,56464.02,68.03318
1636923600000,56464.69,56674.69,56309.25,56552.03,104.62765
1636927200000,56549.2,56985.04,56522.41,56716.74,87.06468
1636930800000,56725.83,57587.65,56584.45,57587.65,125.58737
1636934400000,57587.64,58131.97,57587.64,57845.42,147.89134
1636938000000,57851.53,57913.94,57553.15,57814.93,72.91645
1636941600000,57818.02,57845.52,57557.89,57590.41,33.76754
1636945200000,57590.99,57719.65,57504.03,57559.38,36.72755
1636948800000,57561.71,57676.87,57533.09,57575.61,39.72211
1636952400000,57573.25,57673.83,57441.34,57451.97,33.41934
1636956000000,57451.72,57591.01,57370.02,57413.73,38.90549
1636959600000,57413.72,57473.03,57268.4,57330.31,38.64245
1636963200000,57336.3,57556.1,57071.25,57465.13,78.94153
1636966800000,57465.12,57989.0,57403.99,57688.44,99.40529
1636970400000,57686.58,57743.06,57485.07,57644.1,45.25798
1636974000000,57641.69,57667.27,57400.0,57482.62,39.7812
1636977600000,57491.17,57654.76,57315.36,57422.01,64.7114
1636981200000,57424.44,57496.49,57163.39,57277.54,81.10255
1636984800000,57274.94,57278.54,56666.81,56735.01,104.17892
1636988400000,56735.01,56759.76,56300.0,56327.07,167.03606
1636992000000,56320.47,56470.41,56035.0,56334.11,127.59797
1636995600000,56334.11,56503.77,56214.37,56256.86,75.61868
1636999200000,56256.73,56379.12,55965.37,56109.6,78.61371
1637002800000,56094.19,56524.94,55977.45,56492.01,94.9332
1637006400000,56495.69,56495.69,56125.86,56291.35,92.32607
1637010000000,56282.36,56410.87,55896.14,56262.54,92.5217
1637013600000,56262.53,56388.21,55899.36,56350.35,59.49776
1637017200000,56363.35,56371.55,55978.06,56076.24,53.6496
1637020800000,56078.33,56080.61,55119.3,55185.3,204.35256
1637024400000,55174.73,55255.33,54000.0,54814.75,316.78496
1637028000000,54806.47,54880.7,54197.35,54301.63,111.43831
1637031600000,54301.61,54451.96,53255.9,53634.21,204.11852
1637035200000,53642.99,54209.45,53129.28,53957.88,179.81317
1637038800000,53957.57,54200.54,53635.48,53727.44,129.11588
1637042400000,53737.7,53783.78,53049.0,53608.63,211.216
1637046000000,53608.63,53787.64,53250.0,53576.62,155.81083
1637049600000,53576.62,53787.64,53399.99,53749.81,151.20338
1637053200000,53749.6,53995.23,53066.1,53074.47,223.21671
1637056800000,53070.0,53330.52,51721.01,53221.46,627.19295
1637060400000,53233.57,53637.59,53130.82,53492.43,203.33076
1637064000000,53489.63,53759.43,53014.9,53026.32,162.57584
1637067600000,53026.33,53610.28,53020.51,53441.28,113.33563
1637071200000,53441.28,54390.39,53377.23,53955.73,167.93218
1637074800000,53955.73,54072.84,53513.85,53569.88,121.13338
1637078400000,53575.47,53806.42,53340.42,53597.22,88.15037
1637082000000,53597.22,53733.01,53301.93,53533.94,56.63517
1637085600000,53533.94,53668.58,53050.0,53050.0,77.38583
1637089200000,53052.48,53664.25,52914.37,53320.0,98.19493
1637092800000,53319.98,53319.98,52378.8,52920.79,122.23297
1637096400000,52903.32,53976.11,52858.56,53560.44,103.25237
1637100000000,53563.32,54154.16,53495.46,53670.0,55.38741
1637103600000,53670.01,53738.0,53203.54,53248.24,31.44742
1637107200000,53220.85,53525.7,52694.35,52892.98,151.89134
1637110800000,52892.98,53343.31,52452.55,52530.38,165.51573
1637114400000,52518.04,52861.99,52312.89,52576.35,109.44507
1637118000000,52560.75,52864.92,51853.8,52273.97,226.96298
1637121600000,52299.02,52664.73,51888.89,52595.2,151.2842
1637125200000,52611.11,52960.76,52455.83,52784.21,112.01628
1637128800000,52774.6,52941.25,52516.83,52805.01,79.99277
1637132400000,52808.04,53281.13,52594.34,52915.38,124.90925
1637136000000,52901.68,53163.0,52723.12,52735.09,144.12067
1637139600000,52739.12,52739.12,52057.41,52147.05,127.15004
1637143200000,52150.91,53721.98,51667.27,53647.52,280.01545
1637146800000,53662.1,53849.99,53440.95,53800.0,155.39089
1637150400000,53808.59,53842.54,53489.23,53521.79,72.73274
1637154000000,53521.79,53635.82,53189.18,53209.93,75.70065
1637157600000,53207.21,53393.62,52740.36,52759.55,108.9277
1637161200000,52759.08,52929.02,52541.57,52824.56,86.98684
1637164800000,52818.26,53498.99,52606.75,53460.0,113.15191
1637168400000,53454.87,53512.9,53110.38,53314.41,73.48355
1637172000000,53338.31,53684.2,53307.86,53531.39,74.50436
1637175600000,53531.43,53706.36,53207.5,53313.07,43.85437
1637179200000,53310.84,53628.92,53142.0,53477.92,53.54794
1637182800000,53477.96,53488.43,52934.3,53219.51,58.02726
1637186400000,53222.49,53236.81,52828.14,53116.23,35.22205
1637190000000,53138.46,53587.0,52986.81,53473.12,41.19452
1637193600000,53477.88,53779.22,53276.38,53578.83,68.6124
1637197200000,53580.67,53988.0,53238.75,53654.67,64.06265
1637200800000,53653.21,53827.89,53487.76,53685.53,53.97878
1637204400000,53691.37,53706.89,52918.42,52918.58,97.44991
1637208000000,52918.58,53098.55,52716.21,52770.99,60.85538
1637211600000,52755.55,52953.85,52642.27,52881.65,46.35562
1637215200000,52881.65,53070.45,52690.97,52910.33,39.27249
1637218800000,52917.15,52961.94,52614.69,52801.73,93.62482
1637222400000,52800.6,52882.27,52544.05,52696.72,77.26063
1637226000000,52695.75,52777.26,52128.99,52374.97,142.42893
1637229600000,52376.62,52859.8,52143.27,52820.65,114.22868
1637233200000,52819.71,52966.38,52200.2,52200.2,94.31598
1637236800000,52266.73,52850.0,52058.22,52165.19,166.87478
1637240400000,52160.57,52700.0,51853.75,52232.22,165.64327
1637244000000,52232.22,52320.36,51870.68,51988.82,115.82083
1637247600000,51984.1,52279.16,50924.13,51235.79,374.66942
1637251200000,51251.57,51592.5,50472.81,50531.08,307.69008
1637254800000,50518.25,51226.27,49927.37,50769.44,313.97498
1637258400000,50756.52,51211.16,50720.27,51154.85,118.714
1637262000000,51149.83,51429.35,50927.11,51089.28,113.20101
1637265600000,51104.94,51576.38,50800.01,51111.88,108.20708
1637269200000,51119.62,51347.24,50626.94,50755.73,74.94066
1637272800000,50762.22,50820.62,49826.51,49884.47,134.53871
1637276400000,49895.78,50176.46,49782.59,50094.59,109.91267
1637280000000,50098.39,50635.42,49916.51,50603.3,158.72635
1637283600000,50626.55,50636.17,49878.23,49930.08,98.23698
1637287200000,49942.95,50145.67,49194.01,49410.7,232.49084
1637290800000,49412.25,49506.69,48990.0,49236.87,108.99273
1637294400000,49235.75,49605.47,49174.6,49556.13,78.86009
1637298000000,49576.84,49766.31,49355.09,49696.63,70.26825
1637301600000,49708.52,49746.2,49473.62,49602.34,63.78501
1637305200000,49602.36,49728.72,49242.61,49381.84,87.11456
1637308800000,49368.37,50684.78,49363.57,50413.35,184.80094
1637312400000,50416.87,50818.71,50393.23,50463.5,193.53009
1637316000000,50463.01,50508.88,50254.79,50396.22,109.81758
1637319600000,50398.85,50642.49,50062.74,50488.52,109.9862
1637323200000,50495.24,50821.43,50402.78,50489.55,128.35061
1637326800000,50496.6,51189.61,50355.79,51109.87,181.02529
1637330400000,51114.1,51434.36,51024.4,51377.73,148.39835
1637334000000,51385.85,51533.84,51073.77,51259.48,106.03408
1637337600000,51273.07,51560.33,51163.11,51489.73,135.88304
1637341200000,51489.73,51638.45,51348.24,51382.27,120.23686
1637344800000,51378.72,51468.3,51187.57,51304.95,55.59907
1637348400000,51302.19,51472.17,51128.9,51441.86,51.91598
1637352000000,51441.15,51513.49,51127.55,51237.47,76.17511
1637355600000,51237.07,51379.2,51028.53,51270.41,53.83482
1637359200000,51261.88,51442.98,51175.42,51291.14,36.72951
1637362800000,51284.23,51594.11,51208.67,51535.38,50.44633
1637366400000,51537.14,51969.43,51432.31,51698.67,75.27712
1637370000000,51696.12,52253.15,51659.11,52209.23,61.4763
1637373600000,52204.75,52358.0,52160.9,52191.81,31.70075
1637377200000,52201.09,52244.43,51890.27,51954.44,36.55086
1637380800000,51952.75,52019.02,51825.84,51928.54,25.72354
1637384400000,51929.02,51993.39,51725.46,51867.68,27.94477
1637388000000,51860.77,52253.15,51787.65,52114.76,60.58323
1637391600000,52116.75,52180.39,51951.85,51993.18,35.52673
1637395200000,51982.44,52238.49,51932.23,52119.66,48.86884
1637398800000,52116.65,52285.48,52050.0,52083.78,64.82565
1637402400000,52083.77,52285.92,51956.89,52052.91,97.57587
1637406000000,52053.09,52200.0,51980.1,52173.86,46.19043
1637409600000,52173.86,52339.0,52050.01,52139.62,63.31603
1637413200000,52139.62,52226.02,51978.36,52046.8,58.34934
1637416800000,52037.12,52241.31,51920.2,51944.5,72.05118
1637420400000,51932.62,51984.31,51192.58,51271.8,138.92175
1637424000000,51267.55,51496.99,51071.79,51423.91,97.29461
1637427600000,51416.73,51560.0,51264.94,51545.71,67.68574
1637431200000,51548.15,53068.09,51462.11,52887.09,234.61178
1637434800000,52889.31,52952.44,52701.85,52893.39,69.38879
1637438400000,52897.49,52979.48,52787.34,52873.62,53.58552
1637442000000,52873.66,53082.0,52827.17,53038.8,49.76936
1637445600000,53039.3,53152.78,52961.6,53130.0,56.71037
1637449200000,53127.87,53233.84,52933.26,53108.86,64.39483
1637452800000,53117.39,53159.19,52755.85,52789.89,58.32112
1637456400000,52789.91,52860.43,52683.02,52756.06,36.9281
1637460000000,52757.65,52778.88,52209.18,52512.65,59.17098
1637463600000,52512.65,52632.01,52080.18,52181.42,49.99328
1637467200000,52172.36,52425.09,52093.84,52117.12,27.20297
1637470800000,52116.8,52480.6,52087.35,52480.6,30.52336
1637474400000,52480.95,52662.77,52341.32,52642.73,38.4951
1637478000000,52643.31,52643.31,52446.21,52469.59,22.06514
1637481600000,52466.33,52564.3,52184.61,52235.76,36.56788
1637485200000,52235.56,52437.34,52208.94,52392.31,35.21996
1637488800000,52392.3,52439.0,52037.03,52308.62,52.07131
1637492400000,52315.74,52787.03,52090.65,52206.8,83.11589
1637496000000,52203.89,52722.02,52187.06,52539.41,89.62349
1637499600000,52529.87,52552.02,52300.84,52348.33,52.75879
1637503200000,52341.09,52545.81,52221.58,52422.09,60.89372
1637506800000,52420.0,52742.17,52337.33,52697.72,59.83415
1637510400000,52694.6,53317.57,52614.65,53237.16,142.35651
1637514000000,53260.52,53401.18,52868.57,52897.9,99.28887
1637517600000,52904.67,52975.82,52739.33,52865.81,53.879
1637521200000,52865.66,52985.03,52671.77,52743.14,54.06426
1637524800000,52745.6,53073.76,52705.53,52989.31,44.96844
1637528400000,52986.18,53042.98,52775.8,52863.55,43.49488
1637532000000,52863.56,52899.72,52352.31,52511.24,61.72472
1637535600000,52512.7,52648.33,52002.34,52074.81,84.00302
1637539200000,52086.86,52186.52,51506.51,51659.77,96.05229
1637542800000,51637.93,51746.44,51245.42,51560.32,58.94229
1637546400000,51562.5,51615.9,50936.94,51250.63,74.14709
1637550000000,51234.03,51363.08,50710.0,50988.65,111.51126
1637553600000,50974.25,51098.43,50681.0,50695.4,39.72188
1637557200000,50714.86,51037.97,50449.1,51034.03,65.8126
1637560800000,51041.66,51059.17,50704.52,50932.24,41.96569
1637564400000,50932.27,51314.07,50901.53,50930.73,61.47789
1637568000000,50918.75,51155.78,50887.9,50966.35,73.86237
1637571600000,50963.57,51374.59,50750.23,50750.23,82.71797
1637575200000,50750.0,50940.79,50587.25,50899.0,83.33913
1637578800000,50894.33,51046.85,50744.1,50756.93,75.19608
1637582400000,50765.89,51485.29,50651.83,50747.92,133.59499
1637586000000,50746.95,52700.01,50251.18,52239.65,281.15104
1637589600000,52254.81,52386.41,51725.17,51807.83,149.16543
1637593200000,51804.31,51994.47,51533.0,51768.45,71.21285
1637596800000,51762.13,51800.0,51250.07,51335.77,72.13361
1637600400000,51324.27,51367.61,50973.16,51078.43,58.28618
1637604000000,51070.12,51079.75,50263.17,50283.75,121.53409
1637607600000,50279.83,50833.32,49761.48,49923.34,226.57673
1637611200000,49930.64,50245.3,49649.09,49793.79,106.2667
1637614800000,49783.93,50301.78,49552.98,50146.61,121.33112
1637618400000,50140.0,50546.58,50000.48,50546.58,43.58507
1637622000000,50540.0,50540.1,50090.82,50106.71,64.09245
1637625600000,50100.0,50596.82,49872.3,50409.13,51.40155
1637629200000,50409.76,50722.79,50302.83,50652.13,45.41923
1637632800000,50661.99,50748.73,50461.16,50701.43,40.05852
1637636400000,50698.85,50996.98,50600.0,50727.5,47.58282
1637640000000,50726.36,50802.71,50582.44,50591.19,30.14773
1637643600000,50612.25,50642.49,50204.83,50391.25,56.46438
1637647200000,50388.95,50472.61,50079.54,50227.3,39.96912
1637650800000,50227.07,50249.03,49732.74,49852.21,108.30438
1637654400000,49831.67,50114.68,49572.64,49978.09,92.17217
1637658000000,49984.75,50922.44,49207.0,50308.37,250.98843
1637661600000,50308.38,51352.75,50005.93,50064.55,215.5538
1637665200000,50052.75,50268.92,49761.8,49932.36,90.24034
1637668800000,49933.83,50195.88,49884.46,50074.57,62.27067
1637672400000,50077.39,50623.11,50077.39,50488.68,67.20972
1637676000000,50500.92,51300.0,50361.22,51295.29,157.44959
1637679600000,51300.0,51330.62,50550.0,50569.76,81.09779
1637683200000,50565.42,51167.03,50565.42,51035.59,80.60269
1637686800000,51040.28,51230.75,50836.05,50875.12,57.62317
1637690400000,50878.98,51169.74,50768.63,51025.22,40.21185
1637694000000,51034.87,51417.72,50858.49,51379.71,83.02822
1637697600000,51367.76,51450.0,51035.39,51429.58,77.93337
1637701200000,51438.98,51441.51,51142.97,51283.29,63.76313
1637704800000,51283.56,51334.37,51074.51,51190.76,31.98652
1637708400000,51190.76,51339.39,51089.41,51172.52,33.39751
1637712000000,51176.74,51330.8,51110.0,51130.01,33.30832
1637715600000,51136.6,51186.9,50710.4,50712.69,59.27288
1637719200000,50708.21,50798.27,49950.01,50035.88,82.13647
1637722800000,50035.87,50223.39,50013.96,50172.38,26.64921
1637726400000,50158.09,50490.67,50110.12,50331.4,30.00996
1637730000000,50320.0,50507.04,50255.0,50359.96,28.04931
1637733600000,50360.1,50482.04,50040.5,50373.84,66.93446
1637737200000,50373.84,50466.68,50198.73,50302.94,40.45318
1637740800000,50298.36,51089.4,50200.17,50660.96,108.81961
1637744400000,50659.31,50790.23,50533.06,50572.2,65.05607
1637748000000,50576.67,50750.03,50360.95,50379.24,59.27067
1637751600000,50372.31,50650.26,50285.0,50530.69,42.83978
1637755200000,50536.65,50638.03,50346.22,50382.31,50.11925
1637758800000,50383.23,50749.61,50028.89,50050.01,148.40847
1637762400000,50050.01,50321.45,49912.9,50111.7,112.08745
1637766000000,50111.74,51065.0,50073.33,50697.12,164.98537
1637769600000,50682.81,50837.82,50567.79,50617.18,89.8015
1637773200000,50617.47,50769.98,50509.19,50559.65,35.88837
1637776800000,50559.65,51058.76,50526.83,50780.94,82.44524
1637780400000,50780.94,50867.47,50600.04,50811.61,53.80193
1637784000000,50825.48,51325.93,50729.47,51316.0,120.7947
1637787600000,51311.91,51377.74,51121.38,51242.19,69.37087
1637791200000,51248.0,51356.74,50835.77,50965.04,41.66347
1637794800000,50968.42,51154.95,50933.02,51074.89,51.28828
1637798400000,51074.47,52033.34,51045.56,51802.66,128.44581
1637802000000,51822.83,52025.64,51538.84,51558.53,44.17587
1637805600000,51555.96,51667.49,51360.04,51532.65,38.14875
1637809200000,51543.88,51599.44,51401.49,51487.18,40.22145
1637812800000,51485.92,51541.04,50997.37,51055.25,54.049
1637816400000,51053.76,51099.98,50858.06,50950.0,28.65007
1637820000000,50940.84,51173.98,50925.37,51091.43,31.43987
1637823600000,51091.69,51474.97,51091.69,51442.05,32.10216
1637827200000,51442.37,51679.6,51389.74,51391.29,66.53803
1637830800000,51390.1,51570.25,51171.9,51537.46,54.76174
1637834400000,51537.78,52164.03,51510.05,51731.59,116.84453
1637838000000,51746.65,51792.35,51584.06,51718.4,66.39798
1637841600000,51710.65,52289.26,51576.36,52236.83,113.69498
1637845200000,52236.84,52420.0,52034.75,52155.31,87.61
1637848800000,52156.59,52409.54,52073.33,52348.14,65.69475
1637852400000,52359.38,52715.12,52233.98,52645.59,82.41772
1637856000000,52645.36,52939.48,52457.67,52600.45,106.37355
1637859600000,52595.03,52836.08,52579.96,52747.05,90.40099
1637863200000,52752.56,52844.45,52645.73,52740.49,62.42851
1637866800000,52742.2,52872.44,52354.91,52520.27,54.44482
1637870400000,52512.61,52699.88,52442.16,52486.38,72.23574
1637874000000,52486.38,52687.5,52389.7,52481.69,58.68901
1637877600000,52486.92,52533.56,52235.39,52532.15,39.4784
1637881200000,52532.13,52929.99,52456.78,52598.85,50.38502
1637884800000,52612.72,52782.72,52339.6,52391.22,80.63931
1637888400000,52381.46,52546.88,52279.31,52287.29,49.11885
1637892000000,52279.3,52319.99,51893.53,51925.98,77.26619
1637895600000,51924.66,51941.46,51644.02,51681.9,73.80754
1637899200000,51668.77,51766.06,51471.42,51589.68,51.88467
1637902800000,51600.38,51626.2,51303.29,51611.48,45.79701
1637906400000,51610.29,51693.18,51252.77,51390.2,54.7355
1637910000000,51368.81,51446.43,50487.99,50745.24,180.29675
1637913600000,50731.07,50731.07,48401.0,49169.09,562.74954
1637917200000,49155.57,49363.0,48576.26,48814.28,362.88202
1637920800000,48814.84,48841.78,48218.6,48274.17,253.34626
1637924400000,48279.99,48643.42,47620.0,47652.17,286.203
1637928000000,47652.17,48299.96,47480.0,48179.69,295.7436
1637931600000,48192.87,48452.76,47890.2,48415.28,145.53611
1637935200000,48419.19,48680.16,48169.82,48484.13,159.97244
1637938800000,48484.13,48488.1,48112.04,48118.33,118.20571
1637942400000,48118.33,48311.55,47828.21,48085.63,78.4075
1637946000000,48076.34,48465.07,48013.81,48091.01,79.44706
1637949600000,48091.01,48190.31,47822.51,47965.16,77.43746
1637953200000,47964.66,48276.15,47891.77,48173.68,51.16751
1637956800000,48174.12,48354.4,48076.74,48296.71,66.19739
1637960400000,48302.46,48344.71,47843.91,47848.02,52.29095
1637964000000,47870.3,48198.43,47694.35,47907.73,59.88278
1637967600000,47924.58,48063.16,47474.33,47674.87,64.77579
1637971200000,47672.64,48425.46,47552.64,47969.7,72.39265
1637974800000,47960.0,48170.31,47818.36,48029.22,46.68646
1637978400000,48026.78,48346.46,47992.0,48227.91,42.29934
1637982000000,48218.4,48424.3,48131.84,48199.47,46.09148
1637985600000,48194.33,48401.5,48117.48,48300.99,50.04903
1637989200000,48299.12,48361.54,48113.57,48113.57,48.31027
1637992800000,48113.3,48303.66,48076.87,48110.73,68.17269
1637996400000,48103.91,48290.29,48088.75,48244.75,44.47395
1638000000000,48238.22,49050.0,48238.18,48848.0,102.74005
1638003600000,48848.0,48956.6,48505.81,48510.87,49.8881
1638007200000,48511.54,48822.29,48270.24,48678.28,67.79208
1638010800000,48685.57,48889.0,48507.96,48576.14,43.88921
1638014400000,48581.61,48770.6,48488.01,48627.0,45.06317
1638018000000,48626.97,49017.3,48579.35,48820.3,60.33753
1638021600000,48820.26,49054.58,48556.63,48580.49,57.03262
1638025200000,48580.49,48847.29,48501.0,48751.53,29.38093
1638028800000,48748.01,49018.0,48682.59,48767.45,57.02989
1638032400000,48764.58,48937.37,48698.14,48798.38,29.99933
1638036000000,48785.59,48900.34,48575.0,48854.78,51.90246
1638039600000,48853.1,48869.21,48738.65,48823.43,43.70817
1638043200000,48822.62,48923.68,48089.97,48200.21,94.05112
1638046800000,48196.21,48569.1,48000.0,48486.34,61.85656
1638050400000,48477.28,48831.46,48433.59,48725.07,39.34536
1638054000000,48725.07,48770.08,48305.37,48626.2,39.58052
1638057600000,48603.44,48696.14,48223.17,48580.55,60.68861
1638061200000,48572.01,48624.29,48087.05,48183.6,50.5622
1638064800000,48175.08,48302.17,47704.46,48282.8,111.71476
1638068400000,48294.59,48361.16,48007.12,48087.05,31.74669
1638072000000,48097.5,48156.82,47918.86,48016.5,50.07881
1638075600000,48022.67,48319.99,47959.08,48309.73,28.45647
1638079200000,48319.5,48427.08,48107.82,48346.05,48.50113
1638082800000,48347.42,48465.58,48268.53,48390.4,33.37002
1638086400000,48383.86,48514.28,48110.83,48244.04,42.46547
1638090000000,48244.03,48306.0,48018.38,48196.25,31.2037
1638093600000,48196.26,48711.59,48057.5,48534.11,43.23623
1638097200000,48519.23,48658.41,48277.4,48323.09,46.18035
1638100800000,48328.8,48449.98,48138.23,48205.04,41.66021
1638104400000,48204.98,48245.94,48071.42,48128.81,31.28872
1638108000000,48123.83,48374.58,47926.84,48213.01,47.96501
1638111600000,48219.75,48276.16,48046.05,48158.36,25.37427
1638115200000,48157.9,48220.35,47850.64,48057.17,60.94628
1638118800000,48056.99,48166.13,47716.1,47814.47,60.20365
1638122400000,47814.48,48048.87,47253.1,47989.62,137.63527
1638126000000,47985.89,48700.0,47934.75,48458.44,110.14694
1638129600000,48460.47,48916.94,48460.47,48718.21,61.52795
1638133200000,48728.16,50083.71,48684.42,49998.37,140.18558
1638136800000,49998.22,50382.04,49746.83,49756.38,107.93332
1638140400000,49768.7,50988.24,49768.7,50843.04,152.52247
1638144000000,50843.91,51452.42,50722.01,51282.32,137.11083
1638147600000,51272.29,51683.73,51055.68,51163.41,99.82432
1638151200000,51170.37,51222.91,50863.06,50882.58,53.52713
1638154800000,50881.13,50970.32,50773.84,50894.88,42.65251
1638158400000,50913.96,51156.78,50823.01,50827.28,43.92665
1638162000000,50833.64,50946.18,50792.99,50907.05,25.88215
1638165600000,50905.86,51054.39,50901.18,51008.4,33.56452
1638169200000,51007.93,51283.46,50973.99,51141.7,65.74451
