time,etheur_open,etheur_high,etheur_low,etheur_close,volume
1649624400000,3016.24,3020.3,3000.95,3001.74,378.758
1649628000000,3002.61,3008.1,2949.29,2963.51,1356.3137
1649631600000,2962.35,2970.92,2936.32,2945.75,710.6806
1649635200000,2945.43,2954.33,2922.25,2945.28,1057.2071
1649638800000,2944.08,2952.02,2926.94,2928.1,437.2867
1649642400000,2927.66,2939.82,2901.0,2909.05,894.3553
1649646000000,2909.5,2921.24,2899.07,2919.68,829.4383
1649649600000,2920.02,2927.7,2910.42,2923.8,567.7394
1649653200000,2923.73,2931.55,2918.19,2928.63,343.6482
1649656800000,2928.87,2929.79,2915.54,2924.15,437.3195
1649660400000,2924.67,2931.54,2912.92,2917.27,936.4458
1649664000000,2916.4,2918.45,2885.43,2901.47,984.5535
1649667600000,2900.78,2902.52,2820.0,2822.66,1915.4086
1649671200000,2822.06,2831.14,2803.01,2822.96,1707.6655
1649674800000,2822.63,2827.48,2779.8,2800.04,1547.076
1649678400000,2800.34,2814.65,2784.38,2803.97,959.5634
1649682000000,2803.97,2809.35,2750.58,2803.92,1296.5691
1649685600000,2802.16,2812.09,2773.92,2778.24,1104.5799
1649689200000,2778.58,2792.76,2762.02,2762.89,933.8993
1649692800000,2762.2,2782.9,2738.37,2776.48,1304.3565
1649696400000,2777.8,2786.55,2752.63,2780.93,680.0272
1649700000000,2779.77,2792.0,2765.31,2789.42,561.6916
1649703600000,2790.08,2793.1,2743.81,2762.09,801.7425
1649707200000,2762.77,2775.61,2731.17,2752.08,793.9564
1649710800000,2752.39,2762.0,2712.6,2727.52,596.9196
1649714400000,2726.04,2772.54,2716.23,2759.21,666.2497
1649718000000,2758.26,2765.03,2736.04,2738.66,599.9007
1649721600000,2740.32,2756.14,2724.26,2734.77,1028.7378
1649725200000,2734.48,2752.31,2722.68,2738.19,887.6531
1649728800000,2738.31,2743.47,2717.72,2731.87,725.8196
1649732400000,2732.16,2747.08,2729.58,2745.21,687.614
1649736000000,2745.25,2762.52,2735.2,2761.14,1242.496
1649739600000,2761.89,2780.16,2753.49,2779.21,897.1586
1649743200000,2779.23,2788.46,2764.56,2769.5,887.6286
1649746800000,2769.75,2788.19,2763.65,2786.04,1242.6597
1649750400000,2786.15,2796.95,2780.72,2790.3,987.8516
1649754000000,2789.95,2793.08,2776.37,2786.78,1443.676
1649757600000,2786.44,2789.34,2774.05,2779.38,578.2198
1649761200000,2779.43,2805.88,2776.79,2804.7,769.3023
1649764800000,2805.21,2831.74,2790.08,2829.8,2855.6624
1649768400000,2829.18,2835.78,2807.74,2809.53,2443.3076
1649772000000,2809.9,2812.6,2772.92,2786.65,1730.8095
1649775600000,2785.95,2818.77,2784.59,2808.46,1156.8022
1649779200000,2808.3,2823.4,2788.8,2810.31,1396.2711
1649782800000,2809.25,2816.73,2795.81,2804.21,662.3686
1649786400000,2803.37,2807.62,2772.23,2774.95,653.8365
1649790000000,2774.17,2778.97,2744.25,2747.56,1003.4298
1649793600000,2747.41,2769.23,2742.42,2762.04,603.7324
1649797200000,2762.2,2786.32,2760.07,2783.64,336.453
1649800800000,2782.67,2793.75,2768.76,2786.39,585.8818
1649804400000,2786.69,2807.21,2784.76,2798.86,476.3758
1649808000000,2799.02,2814.25,2797.29,2800.69,589.6652
1649811600000,2800.4,2801.92,2779.24,2800.79,644.7703
1649815200000,2800.24,2818.0,2787.98,2812.2,463.0333
1649818800000,2812.77,2830.92,2809.13,2813.25,440.9549
1649822400000,2813.79,2826.81,2807.27,2826.81,382.998
1649826000000,2826.81,2834.79,2819.17,2829.9,500.0214
1649829600000,2829.89,2831.77,2808.9,2818.67,638.4215
1649833200000,2818.67,2833.88,2814.45,2816.9,823.2723
1649836800000,2818.4,2826.71,2816.32,2822.0,798.1469
1649840400000,2822.01,2827.89,2812.03,2818.07,762.3785
1649844000000,2817.57,2824.01,2801.0,2804.23,464.4109
1649847600000,2804.24,2813.46,2784.61,2786.24,946.7755
1649851200000,2786.25,2799.38,2778.61,2781.6,1063.2949
1649854800000,2780.94,2854.75,2773.59,2848.57,1209.2218
1649858400000,2849.49,2862.0,2830.18,2837.54,1261.5018
1649862000000,2837.83,2873.7,2837.54,2848.97,1495.3135
1649865600000,2848.85,2863.87,2835.93,2839.5,963.7558
1649869200000,2839.55,2839.92,2824.03,2835.2,822.8246
1649872800000,2835.83,2860.66,2828.83,2859.3,810.6519
1649876400000,2859.86,2867.28,2838.46,2841.59,749.2864
1649880000000,2841.54,2868.59,2838.21,2860.08,571.8696
1649883600000,2860.36,2865.65,2844.48,2857.59,258.5156
1649887200000,2858.71,2879.47,2853.78,2876.33,499.8085
1649890800000,2876.42,2881.83,2858.85,2864.72,698.8696
1649894400000,2865.09,2872.26,2857.0,2865.98,450.6689
1649898000000,2865.91,2889.22,2862.26,2882.49,611.9551
1649901600000,2882.06,2884.8,2866.04,2868.7,472.0472
1649905200000,2868.69,2870.85,2856.97,2861.47,423.2974
1649908800000,2861.71,2866.86,2851.35,2855.22,456.78
1649912400000,2855.22,2858.08,2846.1,2852.18,499.5771
1649916000000,2852.32,2854.62,2841.63,2848.26,400.8103
1649919600000,2848.66,2860.85,2843.49,2855.85,770.6492
1649923200000,2855.85,2864.0,2848.39,2849.75,1044.8438
1649926800000,2849.65,2850.71,2828.83,2842.89,833.5489
1649930400000,2842.78,2846.82,2824.0,2826.02,592.7934
1649934000000,2825.99,2835.43,2820.52,2827.75,929.0415
1649937600000,2828.41,2848.61,2826.12,2846.17,1301.4331
1649941200000,2846.32,2867.62,2822.94,2827.87,1574.34
1649944800000,2827.67,2836.23,2813.6,2825.56,1116.0301
1649948400000,2825.56,2831.18,2793.23,2796.01,1450.2136
1649952000000,2795.9,2803.55,2775.67,2790.93,1328.4473
1649955600000,2790.83,2797.75,2782.88,2794.85,1017.6915
1649959200000,2795.06,2799.13,2759.58,2759.88,1167.0392
1649962800000,2759.89,2779.18,2754.27,2772.77,1040.0462
1649966400000,2771.95,2789.15,2761.2,2788.06,909.1167
1649970000000,2788.32,2797.6,2785.41,2795.92,388.3825
1649973600000,2795.83,2803.01,2786.26,2788.67,530.868
1649977200000,2789.68,2799.46,2788.46,2795.77,290.8169
1649980800000,2796.17,2810.45,2788.92,2790.99,548.0979
1649984400000,2791.12,2801.75,2788.98,2798.17,268.4892
1649988000000,2798.7,2805.03,2793.12,2800.0,322.5501
1649991600000,2800.3,2819.44,2797.6,2817.15,397.9537
1649995200000,2817.46,2822.44,2806.3,2809.81,385.6261
1649998800000,2809.82,2819.99,2805.71,2814.08,323.8148
1650002400000,2814.08,2818.88,2798.08,2802.31,470.2307
1650006000000,2802.31,2821.67,2790.38,2811.2,929.5312
1650009600000,2811.34,2816.07,2794.01,2799.31,797.3467
1650013200000,2799.37,2807.77,2792.04,2799.2,491.3689
1650016800000,2799.22,2816.12,2798.04,2807.62,624.4934
1650020400000,2807.66,2813.52,2797.65,2803.92,641.229
1650024000000,2803.99,2807.3,2795.0,2798.8,551.8891
1650027600000,2799.33,2807.41,2782.45,2785.23,936.8868
1650031200000,2784.92,2833.35,2774.03,2811.92,1136.7032
1650034800000,2811.92,2818.31,2803.48,2805.94,829.3139
1650038400000,2806.08,2806.53,2788.0,2800.35,835.556
1650042000000,2800.08,2816.2,2798.21,2810.09,588.3793
1650045600000,2810.13,2813.8,2804.13,2808.1,703.663
1650049200000,2808.02,2808.81,2799.79,2804.01,667.9301
1650052800000,2803.97,2811.59,2800.35,2811.54,485.2946
1650056400000,2811.64,2815.8,2808.54,2815.8,213.1016
1650060000000,2815.79,2818.85,2807.06,2812.67,323.7436
1650063600000,2813.17,2825.09,2811.53,2821.11,345.5958
1650067200000,2821.11,2825.23,2815.78,2822.45,465.5165
1650070800000,2822.52,2829.82,2819.46,2821.33,404.6884
1650074400000,2821.38,2824.68,2816.18,2818.81,418.4219
1650078000000,2818.76,2819.36,2813.42,2814.33,179.2008
1650081600000,2814.43,2823.91,2813.63,2820.59,153.9059
1650085200000,2820.6,2822.36,2814.96,2818.57,195.477
1650088800000,2818.04,2818.06,2811.98,2814.23,180.5339
1650092400000,2814.39,2818.88,2812.19,2814.12,247.9144
1650096000000,2814.19,2821.17,2809.0,2814.43,389.4727
1650099600000,2814.53,2817.57,2810.42,2812.87,319.7893
1650103200000,2812.87,2820.81,2811.4,2817.79,330.5789
1650106800000,2817.79,2824.75,2816.6,2818.48,373.3411
1650110400000,2818.0,2824.21,2812.74,2821.53,452.8596
1650114000000,2821.35,2822.62,2813.8,2819.0,322.5338
1650117600000,2819.0,2825.0,2812.43,2823.82,340.5583
1650121200000,2823.93,2834.99,2790.93,2797.22,1111.0103
1650124800000,2796.93,2806.91,2794.32,2805.75,326.9795
1650128400000,2805.75,2807.74,2798.33,2800.49,308.4943
1650132000000,2800.09,2806.48,2797.5,2805.46,231.6305
1650135600000,2805.46,2820.05,2803.82,2806.11,483.9401
1650139200000,2806.1,2820.49,2803.03,2810.96,321.4557
1650142800000,2811.02,2831.29,2810.9,2827.01,402.673
1650146400000,2828.37,2859.87,2827.68,2837.48,910.4336
1650150000000,2839.75,2846.99,2834.91,2835.66,368.4327
1650153600000,2836.36,2841.08,2831.81,2835.47,354.1975
1650157200000,2833.89,2838.95,2831.67,2834.29,249.2104
1650160800000,2834.29,2834.6,2806.53,2811.33,450.7886
1650164400000,2809.99,2814.66,2802.12,2808.99,414.3944
1650168000000,2808.58,2819.06,2807.93,2816.58,222.6712
1650171600000,2817.04,2824.31,2813.89,2820.58,291.9644
1650175200000,2820.86,2823.53,2817.62,2820.9,229.8309
1650178800000,2820.81,2823.15,2811.49,2817.33,273.0125
1650182400000,2817.02,2825.47,2816.81,2820.22,410.6098
1650186000000,2820.57,2827.53,2820.1,2821.19,226.2663
1650189600000,2821.13,2824.24,2817.82,2821.43,270.922
1650193200000,2821.07,2826.64,2817.36,2825.87,237.9102
1650196800000,2825.95,2832.78,2820.97,2826.3,386.3649
1650200400000,2826.3,2857.42,2824.09,2838.72,1051.6346
1650204000000,2838.38,2850.66,2831.02,2839.98,580.4381
1650207600000,2840.44,2856.53,2834.68,2849.87,650.4409
1650211200000,2850.18,2853.09,2832.89,2835.34,492.5049
1650214800000,2835.46,2839.19,2823.79,2828.58,462.2958
1650218400000,2828.59,2830.45,2805.0,2811.69,794.5738
1650222000000,2811.63,2836.79,2807.49,2829.72,594.9648
1650225600000,2830.11,2834.59,2822.54,2823.76,307.3157
1650229200000,2823.37,2834.0,2815.6,2831.75,324.7761
1650232800000,2831.75,2852.42,2820.27,2822.81,1012.5501
1650236400000,2821.99,2821.99,2763.49,2767.31,1335.0964
1650240000000,2767.0,2776.27,2758.0,2772.91,739.1692
1650243600000,2772.92,2779.87,2766.71,2769.58,599.3568
1650247200000,2769.18,2777.14,2767.26,2775.77,453.6743
1650250800000,2774.79,2781.89,2771.19,2776.83,394.3918
1650254400000,2777.76,2778.02,2692.75,2702.47,2219.0893
1650258000000,2702.47,2714.89,2692.26,2704.21,1180.579
1650261600000,2704.13,2711.56,2701.95,2703.71,677.7222
1650265200000,2703.57,2707.29,2678.36,2683.96,1693.322
1650268800000,2683.96,2700.64,2680.52,2685.54,990.2986
1650272400000,2685.54,2699.86,2680.57,2699.27,1003.676
1650276000000,2699.26,2711.55,2696.55,2697.29,867.0185
1650279600000,2697.74,2710.09,2695.72,2699.12,737.8705
1650283200000,2699.13,2730.55,2698.01,2725.14,1173.0222
1650286800000,2725.15,2737.83,2701.84,2710.36,1319.0619
1650290400000,2710.38,2731.7,2708.78,2717.63,1089.1111
1650294000000,2717.4,2719.32,2698.05,2707.26,845.5068
1650297600000,2706.94,2732.7,2689.6,2721.23,1022.5872
1650301200000,2722.22,2778.05,2718.3,2771.87,1381.5791
1650304800000,2773.87,2808.0,2768.46,2801.96,1004.3628
1650308400000,2802.29,2805.88,2778.71,2794.59,664.5446
1650312000000,2794.1,2808.24,2792.74,2795.99,478.6407
1650315600000,2796.46,2839.02,2796.46,2830.72,516.9626
1650319200000,2831.06,2853.42,2820.45,2851.48,662.2422
1650322800000,2851.72,2855.22,2838.45,2843.32,507.8953
1650326400000,2843.23,2875.54,2840.36,2843.29,1205.6492
1650330000000,2843.35,2849.44,2835.6,2837.13,703.7579
1650333600000,2836.78,2840.47,2824.74,2826.84,751.687
1650337200000,2826.94,2834.79,2821.27,2823.04,638.1486
1650340800000,2824.21,2833.49,2819.39,2830.34,667.3455
1650344400000,2830.97,2831.68,2821.48,2821.52,534.698
1650348000000,2821.58,2832.64,2821.44,2826.48,675.3626
1650351600000,2825.81,2832.08,2811.51,2816.65,737.4296
1650355200000,2816.66,2824.27,2814.41,2818.21,768.6599
1650358800000,2818.55,2825.64,2812.01,2819.86,587.378
1650362400000,2819.7,2840.07,2818.79,2837.87,867.1232
1650366000000,2837.85,2844.23,2820.33,2822.7,974.6378
1650369600000,2822.1,2847.61,2821.13,2840.17,1131.0506
1650373200000,2840.85,2867.45,2826.67,2867.33,1776.9514
1650376800000,2867.46,2898.26,2867.46,2890.31,1576.1186
1650380400000,2890.61,2906.41,2885.29,2888.32,1200.7105
1650384000000,2888.04,2901.31,2869.3,2877.97,1321.9892
1650387600000,2877.98,2879.21,2857.53,2870.94,1035.4323
1650391200000,2870.95,2881.77,2866.33,2878.66,853.498
1650394800000,2878.36,2897.99,2876.28,2890.03,1009.1268
1650398400000,2889.27,2889.27,2865.26,2874.28,693.3674
1650402000000,2874.38,2884.3,2866.05,2877.83,317.0038
1650405600000,2877.67,2889.56,2871.49,2876.87,552.3728
1650409200000,2877.33,2885.0,2876.27,2878.01,294.4546
1650412800000,2877.8,2882.59,2847.39,2855.03,573.4385
1650416400000,2855.12,2870.9,2848.18,2864.12,405.3306
1650420000000,2864.07,2869.06,2859.62,2863.37,451.7677
1650423600000,2863.37,2865.04,2848.14,2861.08,540.1718
1650427200000,2861.14,2861.5,2848.73,2856.51,388.4886
1650430800000,2856.27,2868.75,2852.26,2868.24,594.8101
1650434400000,2868.27,2876.12,2864.86,2870.72,616.5384
1650438000000,2871.0,2883.89,2857.47,2861.19,1137.1016
1650441600000,2861.06,2870.37,2858.48,2866.53,520.0592
1650445200000,2866.89,2879.22,2861.74,2870.62,974.8199
1650448800000,2870.39,2891.36,2861.64,2884.35,1112.6456
1650452400000,2884.39,2924.3,2877.21,2915.68,1624.131
1650456000000,2915.91,2925.48,2903.48,2920.64,1067.8929
1650459600000,2920.43,2920.85,2857.1,2866.82,1989.7344
1650463200000,2867.58,2871.04,2854.46,2857.09,1584.6723
1650466800000,2857.78,2857.78,2811.85,2829.49,1681.1297
1650470400000,2829.63,2846.18,2818.17,2845.78,1117.7343
1650474000000,2845.88,2851.46,2836.26,2844.22,869.8614
1650477600000,2844.13,2844.13,2804.34,2816.22,1149.0779
1650481200000,2816.22,2841.32,2813.23,2831.65,659.2614
1650484800000,2832.36,2847.05,2822.34,2845.67,663.5452
1650488400000,2845.68,2849.39,2838.85,2845.44,290.4647
1650492000000,2846.1,2856.99,2840.23,2846.8,403.8815
1650495600000,2846.72,2848.22,2832.26,2839.02,335.5623
1650499200000,2838.8,2851.81,2834.03,2848.51,426.7411
1650502800000,2848.36,2864.47,2843.57,2861.77,358.2104
1650506400000,2862.11,2866.45,2851.87,2856.38,413.473
1650510000000,2855.68,2864.85,2850.21,2863.51,604.669
1650513600000,2863.52,2870.0,2846.15,2850.67,669.193
1650517200000,2850.3,2857.94,2834.59,2835.85,506.764
1650520800000,2835.64,2839.75,2826.24,2826.67,1077.999
1650524400000,2826.67,2843.42,2825.17,2840.07,755.6529
1650528000000,2840.16,2848.88,2837.05,2841.94,787.7076
1650531600000,2842.32,2846.84,2831.14,2834.2,507.5616
1650535200000,2834.07,2881.3,2832.29,2872.87,1020.7607
1650538800000,2873.91,2906.05,2871.67,2899.38,1186.0693
1650542400000,2899.42,2922.38,2887.97,2906.64,1245.9528
1650546000000,2906.98,2920.23,2898.34,2903.29,1065.6204
1650549600000,2904.58,2906.48,2894.11,2905.95,728.91
1650553200000,2905.32,2909.12,2864.86,2866.34,1031.0763
1650556800000,2865.77,2868.05,2840.96,2842.11,1047.5821
1650560400000,2842.07,2851.16,2822.37,2827.64,1185.0846
1650564000000,2827.25,2835.77,2819.16,2823.99,840.3967
1650567600000,2823.42,2833.94,2795.0,2796.2,1347.2363
1650571200000,2796.01,2802.83,2765.35,2773.05,1401.3646
1650574800000,2773.57,2792.61,2771.83,2777.28,664.9367
1650578400000,2777.26,2785.92,2723.0,2758.78,1415.5815
1650582000000,2757.93,2765.61,2748.54,2759.04,622.7313
1650585600000,2758.86,2772.02,2743.4,2759.41,1118.4814
1650589200000,2760.3,2770.47,2753.61,2766.65,940.0605
1650592800000,2766.7,2776.68,2763.05,2769.9,659.7833
1650596400000,2769.98,2780.22,2764.18,2766.22,520.9624
1650600000000,2765.54,2784.21,2762.58,2783.86,544.8774
1650603600000,2783.67,2788.18,2778.2,2780.47,533.7352
1650607200000,2780.14,2788.61,2777.03,2782.34,419.408
1650610800000,2783.38,2809.94,2764.58,2797.82,1336.314
1650614400000,2797.64,2806.41,2776.46,2781.23,1082.3797
1650618000000,2781.36,2785.2,2760.82,2767.03,1001.9237
1650621600000,2766.93,2787.57,2757.74,2782.65,706.3523
1650625200000,2782.56,2791.17,2776.18,2788.87,902.5096
1650628800000,2788.58,2793.79,2772.57,2777.2,585.8635
1650632400000,2777.18,2788.74,2757.37,2766.98,1599.2866
1650636000000,2767.63,2780.21,2744.03,2761.43,1622.9596
1650639600000,2761.34,2775.11,2731.55,2736.77,1156.9558
1650643200000,2736.7,2754.28,2722.62,2736.29,949.0099
1650646800000,2736.28,2750.59,2731.6,2736.85,706.4698
1650650400000,2737.13,2759.22,2730.89,2754.34,917.8031
1650654000000,2754.31,2766.09,2738.89,2742.12,654.9407
1650657600000,2743.26,2755.21,2739.29,2754.78,381.6685
1650661200000,2754.91,2757.66,2748.37,2751.59,347.5816
1650664800000,2751.25,2752.05,2726.06,2746.03,522.9247
1650668400000,2745.81,2757.29,2741.18,2749.43,336.8588
1650672000000,2749.6,2761.24,2741.89,2743.12,429.6305
1650675600000,2742.82,2756.37,2742.28,2749.83,217.9753
1650679200000,2749.67,2751.33,2740.8,2745.56,243.3165
1650682800000,2745.48,2747.64,2730.63,2734.47,317.3464
1650686400000,2734.54,2742.8,2706.38,2736.25,688.5271
1650690000000,2736.26,2746.71,2733.48,2742.94,380.9358
1650693600000,2742.92,2751.75,2738.64,2740.3,298.1949
1650697200000,2740.32,2747.74,2740.32,2747.69,269.8074
1650700800000,2747.53,2756.27,2741.74,2752.7,383.4633
1650704400000,2752.7,2754.68,2742.47,2743.95,363.6397
1650708000000,2744.17,2749.41,2742.28,2746.35,216.4409
1650711600000,2746.37,2752.64,2744.64,2747.71,358.8025
1650715200000,2747.38,2757.28,2735.05,2748.64,439.2466
1650718800000,2749.69,2755.99,2745.07,2749.59,320.3699
1650722400000,2750.72,2753.43,2742.82,2749.74,285.8096
1650726000000,2749.74,2755.69,2746.44,2752.89,255.0535
1650729600000,2752.9,2764.13,2747.26,2751.17,443.3552
1650733200000,2751.25,2751.44,2742.0,2747.75,279.7348
1650736800000,2747.43,2748.1,2736.38,2736.38,228.2135
1650740400000,2736.37,2742.72,2735.48,2740.74,189.5431
1650744000000,2740.74,2751.29,2739.34,2749.43,216.7851
1650747600000,2749.47,2755.49,2747.84,2754.06,150.63
1650751200000,2753.99,2754.81,2741.58,2743.1,269.4717
1650754800000,2743.2,2743.2,2712.6,2721.28,585.0172
1650758400000,2721.8,2733.85,2720.54,2725.38,464.8104
1650762000000,2724.65,2730.71,2717.78,2718.02,313.9325
1650765600000,2717.79,2727.5,2712.98,2721.95,239.1708
1650769200000,2721.93,2746.75,2719.18,2743.41,531.4646
1650772800000,2743.4,2746.4,2737.06,2739.52,201.7292
1650776400000,2739.48,2741.11,2733.78,2733.78,170.0762
1650780000000,2732.58,2745.85,2732.58,2740.21,196.4514
1650783600000,2740.87,2744.44,2733.66,2737.53,178.3599
1650787200000,2737.53,2741.57,2733.56,2734.04,122.9134
1650790800000,2734.47,2741.81,2730.0,2736.66,170.8995
1650794400000,2736.65,2742.64,2731.3,2734.67,249.9138
1650798000000,2734.96,2737.99,2723.91,2727.76,292.5681
1650801600000,2727.69,2733.39,2721.2,2723.95,307.8876
1650805200000,2723.56,2732.34,2712.46,2726.45,544.4277
1650808800000,2727.0,2743.29,2702.04,2735.42,752.5731
1650812400000,2735.66,2742.46,2724.23,2731.15,341.4339
1650816000000,2731.37,2739.0,2704.26,2729.23,823.2831
1650819600000,2729.18,2731.69,2708.57,2712.3,596.7724
1650823200000,2711.96,2732.52,2709.01,2730.14,581.5961
1650826800000,2730.18,2743.49,2729.96,2737.45,609.3279
1650830400000,2738.0,2739.93,2720.16,2723.5,517.1069
1650834000000,2723.5,2729.82,2720.26,2729.22,332.621
1650837600000,2728.42,2734.85,2711.08,2713.49,681.4686
1650841200000,2713.37,2716.28,2701.31,2705.39,704.5432
1650844800000,2705.22,2709.54,2642.32,2647.24,1589.3751
1650848400000,2646.81,2659.94,2633.28,2657.01,988.4564
1650852000000,2657.02,2660.78,2648.8,2655.34,971.9197
1650855600000,2654.99,2672.55,2654.66,2669.41,662.6042
1650859200000,2669.2,2669.57,2657.84,2659.35,796.0385
1650862800000,2659.61,2668.68,2644.89,2647.53,701.1372
1650866400000,2647.53,2659.98,2628.95,2635.56,1212.5769
1650870000000,2634.26,2636.87,2611.67,2621.81,1561.0687
1650873600000,2621.2,2626.25,2613.78,2618.17,876.8166
1650877200000,2618.13,2640.44,2606.31,2635.99,1326.4117
1650880800000,2635.81,2640.01,2629.4,2636.0,804.2412
1650884400000,2635.91,2666.69,2630.53,2665.59,1642.9121
1650888000000,2665.62,2673.88,2659.77,2665.81,935.297
1650891600000,2665.46,2701.28,2652.65,2666.58,1440.4412
1650895200000,2666.35,2704.95,2657.74,2685.2,1633.0919
1650898800000,2685.03,2702.49,2678.42,2682.94,1244.6327
1650902400000,2682.94,2739.22,2679.22,2730.0,1767.9256
1650906000000,2730.4,2746.37,2726.75,2734.76,903.6688
1650909600000,2734.76,2784.3,2729.02,2765.84,1180.491
1650913200000,2765.85,2815.84,2759.91,2815.57,2131.8928
1650916800000,2813.18,2825.92,2792.85,2800.66,592.0818
1650920400000,2801.47,2809.58,2796.11,2809.58,207.9645
1650924000000,2809.14,2824.68,2805.15,2810.17,593.4089
1650927600000,2811.53,2820.21,2806.05,2807.65,340.3172
1650931200000,2808.22,2833.0,2807.14,2808.73,795.2425
1650934800000,2808.65,2813.97,2801.31,2801.46,506.0581
1650938400000,2802.11,2804.6,2785.2,2795.62,552.0284
1650942000000,2795.41,2801.79,2793.81,2797.63,347.1353
1650945600000,2797.64,2807.99,2793.12,2802.74,384.0063
1650949200000,2802.83,2809.55,2798.41,2801.1,375.9189
1650952800000,2801.25,2804.71,2794.42,2799.95,743.8076
1650956400000,2800.0,2818.87,2786.46,2813.89,876.5888
1650960000000,2813.29,2829.41,2802.92,2810.06,615.1265
1650963600000,2810.58,2811.56,2798.53,2805.16,670.6178
1650967200000,2804.71,2810.31,2801.99,2802.36,438.4946
1650970800000,2802.43,2818.16,2796.38,2814.19,648.7898
1650974400000,2815.76,2823.96,2788.44,2791.57,728.2626
1650978000000,2791.68,2798.02,2757.57,2758.81,1461.1487
1650981600000,2758.71,2760.99,2717.94,2721.45,1677.3503
1650985200000,2720.8,2730.22,2679.96,2686.52,1751.841
1650988800000,2684.58,2710.44,2663.35,2706.7,1729.573
1650992400000,2707.15,2707.34,2671.48,2689.87,1241.9819
1650996000000,2690.05,2697.26,2676.0,2686.29,962.461
1650999600000,2686.29,2691.4,2642.6,2670.05,1792.6642
1651003200000,2670.27,2682.06,2633.05,2662.05,1196.1125
1651006800000,2662.49,2680.61,2655.52,2673.18,460.7496
1651010400000,2673.67,2678.59,2652.83,2655.02,578.3102
1651014000000,2655.02,2657.76,2604.34,2643.99,736.0552
1651017600000,2644.5,2657.0,2628.36,2647.43,793.6292
1651021200000,2647.43,2669.25,2646.58,2667.2,670.7047
1651024800000,2667.79,2670.23,2659.77,2668.37,636.6774
1651028400000,2668.2,2674.79,2660.05,2666.6,421.9495
1651032000000,2666.82,2678.76,2662.83,2671.99,449.7265
1651035600000,2671.91,2683.9,2668.79,2672.49,458.0942
1651039200000,2672.91,2709.54,2671.26,2704.7,819.629
1651042800000,2704.47,2724.82,2702.58,2720.79,1193.5136
1651046400000,2721.75,2746.2,2705.42,2723.47,1481.3631
1651050000000,2724.31,2741.18,2713.67,2734.09,1151.1462
1651053600000,2735.69,2738.59,2724.97,2734.0,654.1584
1651057200000,2734.06,2734.82,2700.96,2727.12,889.5885
1651060800000,2727.52,2739.14,2715.57,2717.94,926.0115
1651064400000,2718.48,2768.28,2708.91,2754.28,1558.0675
1651068000000,2756.11,2760.62,2680.02,2701.6,1401.1886
1651071600000,2702.22,2727.41,2693.18,2717.18,1182.5564
1651075200000,2717.47,2743.24,2706.67,2729.08,893.938
1651078800000,2729.53,2734.99,2707.52,2720.53,830.1311
1651082400000,2720.55,2725.1,2696.63,2699.23,717.6565
1651086000000,2698.8,2711.08,2689.75,2702.11,715.9985
1651089600000,2703.64,2731.37,2701.24,2714.62,392.1618
1651093200000,2714.09,2746.74,2712.61,2735.25,275.2751
1651096800000,2735.5,2740.36,2722.81,2724.6,429.6938
1651100400000,2723.84,2744.25,2721.96,2737.22,279.3798
1651104000000,2737.0,2747.74,2728.85,2743.57,568.7167
1651107600000,2743.57,2762.43,2719.13,2725.82,796.3272
1651111200000,2725.59,2748.09,2721.16,2744.72,465.5292
1651114800000,2744.99,2747.56,2734.66,2740.07,603.0902
1651118400000,2740.15,2749.48,2736.8,2747.69,450.0568
1651122000000,2747.62,2750.38,2734.01,2740.71,618.7922
1651125600000,2740.71,2749.38,2736.01,2744.7,553.2755
1651129200000,2744.62,2784.0,2738.49,2749.97,1523.8112
1651132800000,2749.65,2797.32,2749.5,2788.76,1554.1212
1651136400000,2788.54,2803.27,2784.78,2795.44,1144.4293
1651140000000,2795.64,2797.5,2778.87,2790.87,665.1746
1651143600000,2791.38,2799.0,2786.7,2791.46,633.7305
1651147200000,2791.7,2798.89,2772.67,2779.89,1102.4214
1651150800000,2779.83,2781.81,2730.1,2731.48,1755.7296
1651154400000,2731.95,2748.86,2717.82,2740.11,1300.9831
1651158000000,2740.32,2797.15,2730.0,2754.19,2430.9152
1651161600000,2753.62,2797.03,2740.18,2792.35,1599.9721
1651165200000,2792.56,2828.71,2784.0,2828.02,1458.9007
1651168800000,2828.98,2836.32,2817.4,2821.38,1038.2053
1651172400000,2821.02,2834.26,2803.64,2807.84,951.6297
1651176000000,2807.8,2828.56,2790.01,2808.85,1088.1212
1651179600000,2808.88,2816.64,2785.34,2797.53,485.3573
1651183200000,2797.96,2799.56,2774.24,2790.46,629.016
1651186800000,2790.66,2801.33,2785.13,2797.45,606.4998
1651190400000,2797.39,2805.42,2784.68,2800.62,690.9283
1651194000000,2800.63,2801.72,2779.52,2783.54,611.1661
1651197600000,2783.6,2788.03,2763.92,2768.99,819.28
1651201200000,2768.98,2784.37,2762.63,2783.14,769.601
1651204800000,2783.21,2784.14,2767.04,2777.26,637.4889
1651208400000,2777.27,2786.82,2771.52,2772.98,894.1623
1651212000000,2773.12,2778.91,2761.82,2771.69,891.8665
1651215600000,2771.68,2773.33,2764.9,2768.94,1008.4809
1651219200000,2768.72,2771.03,2747.83,2749.52,1000.112
1651222800000,2748.83,2748.84,2721.26,2725.24,1190.1771
1651226400000,2724.98,2736.91,2700.39,2711.61,1183.5404
1651230000000,2711.6,2717.42,2685.0,2696.35,1550.8608
1651233600000,2696.36,2734.34,2686.4,2717.12,1284.0351
